django__django-13590	run_less_k1	lite
django__django-13658	run_less_k1	lite
django__django-13660	run_less_k1	lite
django__django-13710	run_less_k1	lite
django__django-13757	run_less_k1	lite
django__django-13768	run_less_k1	lite
django__django-13925	run_less_k1	lite
django__django-13933	run_less_k1	lite
django__django-13964	run_less_k1	lite
django__django-14016	run_less_k1	lite
django__django-14017	run_less_k1	lite
django__django-14155	run_less_k1	lite
django__django-14238	run_less_k1	lite
django__django-14382	run_less_k1	lite
django__django-14411	run_less_k1	lite
django__django-14534	run_less_k1	lite
django__django-14580	run_less_k1	lite
django__django-14608	run_less_k1	lite
django__django-14667	run_less_k1	lite
django__django-14672	run_less_k1	lite
django__django-14730	run_less_k1	lite
django__django-14752	run_less_k1	lite
django__django-14787	run_less_k1	lite
django__django-14855	run_less_k1	lite
django__django-14915	run_less_k1	lite
django__django-14997	run_less_k1	lite
django__django-14999	run_less_k1	lite
django__django-15061	run_less_k1	lite
django__django-15202	run_less_k1	lite
django__django-15213	run_less_k1	lite
django__django-15252	run_less_k1	lite
django__django-15320	run_less_k1	lite
django__django-15347	run_less_k1	lite
django__django-15388	run_less_k1	lite
django__django-15400	run_less_k1	lite
django__django-15498	run_less_k1	lite
django__django-15695	run_less_k1	lite
django__django-15738	run_less_k1	lite
django__django-15781	run_less_k1	lite
django__django-15789	run_less_k1	lite
django__django-15790	run_less_k1	lite
django__django-15814	run_less_k1	lite
astropy__astropy-12907	run_less_k3	lite
astropy__astropy-12907	run_less_k3	verified
astropy__astropy-13033	run_less_k3	verified
astropy__astropy-13236	run_less_k3	verified
astropy__astropy-13398	run_less_k3	verified
astropy__astropy-13453	run_less_k3	verified
astropy__astropy-13579	run_less_k3	verified
astropy__astropy-13977	run_less_k3	verified
astropy__astropy-14096	run_less_k3	verified
astropy__astropy-14182	run_less_k3	lite
astropy__astropy-14182	run_less_k3	verified
astropy__astropy-14309	run_less_k3	verified
astropy__astropy-14365	run_less_k3	lite
astropy__astropy-14365	run_less_k3	verified
astropy__astropy-14369	run_less_k3	verified
astropy__astropy-14508	run_less_k3	verified
astropy__astropy-14539	run_less_k3	verified
astropy__astropy-14598	run_less_k3	verified
astropy__astropy-14995	run_less_k3	lite
astropy__astropy-14995	run_less_k3	verified
astropy__astropy-6938	run_less_k3	lite
astropy__astropy-7166	run_less_k3	verified
astropy__astropy-7336	run_less_k3	verified
astropy__astropy-7606	run_less_k3	verified
astropy__astropy-7671	run_less_k3	verified
astropy__astropy-7746	run_less_k3	lite
astropy__astropy-8707	run_less_k3	verified
astropy__astropy-8872	run_less_k3	verified
django__django-10097	run_less_k3	verified
django__django-10554	run_less_k3	verified
django__django-10880	run_less_k3	verified
django__django-10914	run_less_k3	lite
django__django-10914	run_less_k3	verified
django__django-10924	run_less_k3	lite
django__django-10973	run_less_k3	verified
django__django-10999	run_less_k3	verified
django__django-11001	run_less_k3	lite
django__django-11019	run_less_k3	lite
django__django-11039	run_less_k3	lite
django__django-11049	run_less_k3	lite
django__django-11066	run_less_k3	verified
django__django-11087	run_less_k3	verified
django__django-11095	run_less_k3	verified
django__django-11099	run_less_k3	lite
django__django-11099	run_less_k3	verified
django__django-11119	run_less_k3	verified
django__django-11133	run_less_k3	lite
django__django-11133	run_less_k3	verified
django__django-11138	run_less_k3	verified
django__django-11141	run_less_k3	verified
django__django-11149	run_less_k3	verified
django__django-11163	run_less_k3	verified
django__django-11179	run_less_k3	lite
django__django-11179	run_less_k3	verified
django__django-11206	run_less_k3	verified
django__django-11211	run_less_k3	verified
django__django-11239	run_less_k3	verified
django__django-11265	run_less_k3	verified
django__django-11276	run_less_k3	verified
django__django-11283	run_less_k3	lite
django__django-11292	run_less_k3	verified
django__django-11299	run_less_k3	verified
django__django-11333	run_less_k3	verified
django__django-11400	run_less_k3	verified
django__django-11422	run_less_k3	lite
django__django-11433	run_less_k3	verified
django__django-11451	run_less_k3	verified
django__django-11477	run_less_k3	verified
django__django-11490	run_less_k3	verified
django__django-11532	run_less_k3	verified
django__django-11551	run_less_k3	verified
django__django-11555	run_less_k3	verified
django__django-11564	run_less_k3	lite
django__django-11583	run_less_k3	lite
django__django-11603	run_less_k3	verified
django__django-11620	run_less_k3	lite
django__django-11630	run_less_k3	lite
django__django-11728	run_less_k3	verified
django__django-11734	run_less_k3	verified
django__django-11740	run_less_k3	verified
django__django-11742	run_less_k3	lite
django__django-11749	run_less_k3	verified
django__django-11790	run_less_k3	verified
django__django-11797	run_less_k3	lite
django__django-11815	run_less_k3	lite
django__django-11815	run_less_k3	verified
django__django-11820	run_less_k3	verified
django__django-11848	run_less_k3	lite
django__django-11848	run_less_k3	verified
django__django-11880	run_less_k3	verified
django__django-11885	run_less_k3	verified
django__django-11905	run_less_k3	lite
django__django-11910	run_less_k3	lite
django__django-11951	run_less_k3	verified
django__django-11964	run_less_k3	lite
django__django-11964	run_less_k3	verified
django__django-11999	run_less_k3	lite
django__django-11999	run_less_k3	verified
django__django-12039	run_less_k3	verified
django__django-12050	run_less_k3	verified
django__django-12113	run_less_k3	lite
django__django-12125	run_less_k3	lite
django__django-12125	run_less_k3	verified
django__django-12143	run_less_k3	verified
django__django-12155	run_less_k3	verified
django__django-12184	run_less_k3	lite
django__django-12193	run_less_k3	verified
django__django-12209	run_less_k3	verified
django__django-12262	run_less_k3	verified
django__django-12273	run_less_k3	verified
django__django-12276	run_less_k3	verified
django__django-12284	run_less_k3	lite
django__django-12286	run_less_k3	lite
django__django-12304	run_less_k3	verified
django__django-12308	run_less_k3	lite
django__django-12308	run_less_k3	verified
django__django-12325	run_less_k3	verified
django__django-12406	run_less_k3	verified
django__django-12419	run_less_k3	verified
django__django-12453	run_less_k3	lite
django__django-12470	run_less_k3	lite
django__django-12497	run_less_k3	lite
django__django-12589	run_less_k3	lite
django__django-12663	run_less_k3	verified
django__django-12700	run_less_k3	lite
django__django-12708	run_less_k3	lite
django__django-12708	run_less_k3	verified
django__django-12713	run_less_k3	verified
django__django-12741	run_less_k3	verified
django__django-12747	run_less_k3	lite
django__django-12754	run_less_k3	verified
django__django-12774	run_less_k3	verified
django__django-12856	run_less_k3	lite
django__django-12858	run_less_k3	verified
django__django-12908	run_less_k3	lite
django__django-12915	run_less_k3	lite
django__django-12965	run_less_k3	verified
django__django-12983	run_less_k3	lite
django__django-13012	run_less_k3	verified
django__django-13023	run_less_k3	verified
django__django-13028	run_less_k3	lite
django__django-13028	run_less_k3	verified
django__django-13033	run_less_k3	lite
django__django-13033	run_less_k3	verified
django__django-13089	run_less_k3	verified
django__django-13109	run_less_k3	verified
django__django-13112	run_less_k3	verified
django__django-13121	run_less_k3	verified
django__django-13158	run_less_k3	lite
django__django-13220	run_less_k3	lite
django__django-13230	run_less_k3	lite
django__django-13265	run_less_k3	lite
django__django-13315	run_less_k3	lite
django__django-13321	run_less_k3	lite
django__django-13401	run_less_k3	lite
django__django-13447	run_less_k3	lite
django__django-13448	run_less_k3	lite
django__django-13551	run_less_k3	lite
django__django-13590	run_less_k3	lite
django__django-13658	run_less_k3	lite
django__django-13660	run_less_k3	lite
django__django-13710	run_less_k3	lite
django__django-13757	run_less_k3	lite
django__django-13768	run_less_k3	lite
django__django-13925	run_less_k3	lite
django__django-13933	run_less_k3	lite
django__django-13964	run_less_k3	lite
django__django-14016	run_less_k3	lite
django__django-14017	run_less_k3	lite
django__django-14155	run_less_k3	lite
django__django-14238	run_less_k3	lite
django__django-14382	run_less_k3	lite
django__django-14411	run_less_k3	lite
django__django-14534	run_less_k3	lite
django__django-14580	run_less_k3	lite
django__django-14608	run_less_k3	lite
django__django-14667	run_less_k3	lite
django__django-14672	run_less_k3	lite
django__django-14730	run_less_k3	lite
django__django-14752	run_less_k3	lite
django__django-14787	run_less_k3	lite
django__django-14855	run_less_k3	lite
django__django-14915	run_less_k3	lite
django__django-14997	run_less_k3	lite
django__django-14999	run_less_k3	lite
django__django-15061	run_less_k3	lite
django__django-15202	run_less_k3	lite
django__django-15213	run_less_k3	lite
django__django-15252	run_less_k3	lite
django__django-15320	run_less_k3	lite
django__django-15347	run_less_k3	lite
django__django-15388	run_less_k3	lite
django__django-15400	run_less_k3	lite
django__django-15498	run_less_k3	lite
django__django-15695	run_less_k3	lite
django__django-15738	run_less_k3	lite
django__django-15781	run_less_k3	lite
django__django-15789	run_less_k3	lite
django__django-15790	run_less_k3	lite
django__django-15814	run_less_k3	lite
astropy__astropy-12907	run_cost	lite
astropy__astropy-12907	run_cost	verified
astropy__astropy-13033	run_cost	verified
astropy__astropy-13236	run_cost	verified
astropy__astropy-13398	run_cost	verified
astropy__astropy-13453	run_cost	verified
astropy__astropy-13579	run_cost	verified
astropy__astropy-13977	run_cost	verified
astropy__astropy-14096	run_cost	verified
astropy__astropy-14182	run_cost	lite
astropy__astropy-14182	run_cost	verified
astropy__astropy-14309	run_cost	verified
astropy__astropy-14365	run_cost	lite
astropy__astropy-14365	run_cost	verified
astropy__astropy-14369	run_cost	verified
astropy__astropy-14508	run_cost	verified
astropy__astropy-14539	run_cost	verified
astropy__astropy-14598	run_cost	verified
astropy__astropy-14995	run_cost	lite
astropy__astropy-14995	run_cost	verified
astropy__astropy-6938	run_cost	lite
astropy__astropy-7166	run_cost	verified
astropy__astropy-7336	run_cost	verified
astropy__astropy-7606	run_cost	verified
astropy__astropy-7671	run_cost	verified
astropy__astropy-7746	run_cost	lite
astropy__astropy-8707	run_cost	verified
astropy__astropy-8872	run_cost	verified
django__django-10097	run_cost	verified
django__django-10554	run_cost	verified
django__django-10880	run_cost	verified
django__django-10914	run_cost	lite
django__django-10914	run_cost	verified
django__django-10924	run_cost	lite
django__django-10973	run_cost	verified
django__django-10999	run_cost	verified
django__django-11001	run_cost	lite
django__django-11019	run_cost	lite
django__django-11039	run_cost	lite
django__django-11049	run_cost	lite
django__django-11066	run_cost	verified
django__django-11087	run_cost	verified
django__django-11095	run_cost	verified
django__django-11099	run_cost	lite
django__django-11099	run_cost	verified
django__django-11119	run_cost	verified
django__django-11133	run_cost	lite
django__django-11133	run_cost	verified
django__django-11138	run_cost	verified
django__django-11141	run_cost	verified
django__django-11149	run_cost	verified
django__django-11163	run_cost	verified
django__django-11179	run_cost	lite
django__django-11179	run_cost	verified
django__django-11206	run_cost	verified
django__django-11211	run_cost	verified
django__django-11239	run_cost	verified
django__django-11265	run_cost	verified
django__django-11276	run_cost	verified
django__django-11283	run_cost	lite
django__django-11292	run_cost	verified
django__django-11299	run_cost	verified
django__django-11333	run_cost	verified
django__django-11400	run_cost	verified
django__django-11422	run_cost	lite
django__django-11433	run_cost	verified
django__django-11451	run_cost	verified
django__django-11477	run_cost	verified
django__django-11490	run_cost	verified
django__django-11532	run_cost	verified
django__django-11551	run_cost	verified
django__django-11555	run_cost	verified
django__django-11564	run_cost	lite
django__django-11583	run_cost	lite
django__django-11603	run_cost	verified
django__django-11620	run_cost	lite
django__django-11630	run_cost	lite
django__django-11728	run_cost	verified
django__django-11734	run_cost	verified
django__django-11740	run_cost	verified
django__django-11742	run_cost	lite
django__django-11749	run_cost	verified
django__django-11790	run_cost	verified
django__django-11797	run_cost	lite
django__django-11815	run_cost	lite
django__django-11815	run_cost	verified
django__django-11820	run_cost	verified
django__django-11848	run_cost	lite
django__django-11848	run_cost	verified
django__django-11880	run_cost	verified
django__django-11885	run_cost	verified
django__django-11905	run_cost	lite
django__django-11910	run_cost	lite
django__django-11951	run_cost	verified
django__django-11964	run_cost	lite
django__django-11964	run_cost	verified
django__django-11999	run_cost	lite
django__django-11999	run_cost	verified
django__django-12039	run_cost	verified
django__django-12050	run_cost	verified
django__django-12113	run_cost	lite
django__django-12125	run_cost	lite
django__django-12125	run_cost	verified
django__django-12143	run_cost	verified
django__django-12155	run_cost	verified
django__django-12184	run_cost	lite
django__django-12193	run_cost	verified
django__django-12209	run_cost	verified
django__django-12262	run_cost	verified
django__django-12273	run_cost	verified
django__django-12276	run_cost	verified
django__django-12284	run_cost	lite
django__django-12286	run_cost	lite
django__django-12304	run_cost	verified
django__django-12308	run_cost	lite
django__django-12308	run_cost	verified
django__django-12325	run_cost	verified
django__django-12406	run_cost	verified
django__django-12419	run_cost	verified
django__django-12453	run_cost	lite
django__django-12470	run_cost	lite
django__django-12497	run_cost	lite
django__django-12589	run_cost	lite
django__django-12663	run_cost	verified
django__django-12700	run_cost	lite
django__django-12708	run_cost	lite
django__django-12708	run_cost	verified
django__django-12713	run_cost	verified
django__django-12741	run_cost	verified
django__django-12747	run_cost	lite
django__django-12754	run_cost	verified
django__django-12774	run_cost	verified
django__django-12856	run_cost	lite
django__django-12858	run_cost	verified
django__django-12908	run_cost	lite
django__django-12915	run_cost	lite
django__django-12965	run_cost	verified
django__django-12983	run_cost	lite
django__django-13012	run_cost	verified
django__django-13023	run_cost	verified
django__django-13028	run_cost	lite
django__django-13028	run_cost	verified
django__django-13033	run_cost	lite
django__django-13033	run_cost	verified
django__django-13089	run_cost	verified
django__django-13109	run_cost	verified
django__django-13112	run_cost	verified
django__django-13121	run_cost	verified
django__django-13158	run_cost	lite
django__django-13220	run_cost	lite
django__django-13230	run_cost	lite
django__django-13265	run_cost	lite
django__django-13315	run_cost	lite
django__django-13321	run_cost	lite
django__django-13401	run_cost	lite
django__django-13447	run_cost	lite
django__django-13448	run_cost	lite
django__django-13551	run_cost	lite
django__django-13590	run_cost	lite
django__django-13658	run_cost	lite
django__django-13660	run_cost	lite
django__django-13710	run_cost	lite
django__django-13757	run_cost	lite
django__django-13768	run_cost	lite
django__django-13925	run_cost	lite
django__django-13933	run_cost	lite
django__django-13964	run_cost	lite
django__django-14016	run_cost	lite
django__django-14017	run_cost	lite
django__django-14155	run_cost	lite
django__django-14238	run_cost	lite
django__django-14382	run_cost	lite
django__django-14411	run_cost	lite
django__django-14534	run_cost	lite
django__django-14580	run_cost	lite
django__django-14608	run_cost	lite
django__django-14667	run_cost	lite
django__django-14672	run_cost	lite
django__django-14730	run_cost	lite
django__django-14752	run_cost	lite
django__django-14787	run_cost	lite
django__django-14855	run_cost	lite
django__django-14915	run_cost	lite
django__django-14997	run_cost	lite
django__django-14999	run_cost	lite
django__django-15061	run_cost	lite
django__django-15202	run_cost	lite
django__django-15213	run_cost	lite
django__django-15252	run_cost	lite
django__django-15320	run_cost	lite
django__django-15347	run_cost	lite
django__django-15388	run_cost	lite
django__django-15400	run_cost	lite
django__django-15498	run_cost	lite
django__django-15695	run_cost	lite
django__django-15738	run_cost	lite
django__django-15781	run_cost	lite
django__django-15789	run_cost	lite
django__django-15790	run_cost	lite
django__django-15814	run_cost	lite
