django__django-13757	run_full	lite
django__django-13768	run_full	lite
django__django-13925	run_full	lite
django__django-13933	run_full	lite
django__django-13964	run_full	lite
django__django-14016	run_full	lite
django__django-14017	run_full	lite
django__django-14155	run_full	lite
django__django-14238	run_full	lite
django__django-14382	run_full	lite
django__django-14411	run_full	lite
django__django-14534	run_full	lite
django__django-14580	run_full	lite
django__django-14608	run_full	lite
django__django-14667	run_full	lite
django__django-14672	run_full	lite
django__django-14730	run_full	lite
django__django-14752	run_full	lite
django__django-14787	run_full	lite
django__django-14855	run_full	lite
django__django-14915	run_full	lite
django__django-14997	run_full	lite
django__django-14999	run_full	lite
django__django-15061	run_full	lite
django__django-15202	run_full	lite
django__django-15213	run_full	lite
django__django-15252	run_full	lite
django__django-15320	run_full	lite
django__django-15347	run_full	lite
django__django-15388	run_full	lite
django__django-15400	run_full	lite
django__django-15498	run_full	lite
django__django-15695	run_full	lite
django__django-15738	run_full	lite
django__django-15781	run_full	lite
django__django-15789	run_full	lite
django__django-15790	run_full	lite
django__django-15814	run_full	lite
astropy__astropy-12907	run_free	verified
astropy__astropy-13033	run_free	verified
astropy__astropy-13236	run_free	verified
astropy__astropy-13398	run_free	verified
astropy__astropy-13453	run_free	verified
astropy__astropy-13579	run_free	verified
astropy__astropy-13977	run_free	verified
astropy__astropy-14096	run_free	verified
astropy__astropy-14182	run_free	verified
astropy__astropy-14309	run_free	verified
astropy__astropy-14365	run_free	verified
astropy__astropy-14369	run_free	verified
astropy__astropy-14508	run_free	verified
astropy__astropy-14539	run_free	verified
astropy__astropy-14598	run_free	verified
astropy__astropy-14995	run_free	verified
astropy__astropy-7166	run_free	verified
astropy__astropy-7336	run_free	verified
astropy__astropy-7606	run_free	verified
astropy__astropy-7671	run_free	verified
astropy__astropy-8707	run_free	verified
astropy__astropy-8872	run_free	verified
django__django-10097	run_free	verified
django__django-10554	run_free	verified
django__django-10880	run_free	verified
django__django-10914	run_free	verified
django__django-10973	run_free	verified
django__django-10999	run_free	verified
django__django-11066	run_free	verified
django__django-11087	run_free	verified
django__django-11095	run_free	verified
django__django-11099	run_free	verified
django__django-11119	run_free	verified
django__django-11133	run_free	verified
django__django-11138	run_free	verified
django__django-11141	run_free	verified
django__django-11149	run_free	verified
django__django-11163	run_free	verified
django__django-11179	run_free	verified
django__django-11206	run_free	verified
django__django-11211	run_free	verified
django__django-11239	run_free	verified
django__django-11265	run_free	verified
django__django-11276	run_free	verified
django__django-11292	run_free	verified
django__django-11299	run_free	verified
django__django-11333	run_free	verified
django__django-11400	run_free	verified
django__django-11433	run_free	verified
django__django-11451	run_free	verified
django__django-11477	run_free	verified
django__django-11490	run_free	verified
django__django-11532	run_free	verified
django__django-11551	run_free	verified
django__django-11555	run_free	verified
django__django-11603	run_free	verified
django__django-11728	run_free	verified
django__django-11734	run_free	verified
django__django-11740	run_free	verified
django__django-11749	run_free	verified
django__django-11790	run_free	verified
django__django-11815	run_free	verified
django__django-11820	run_free	verified
django__django-11848	run_free	verified
django__django-11880	run_free	verified
django__django-11885	run_free	verified
django__django-11951	run_free	verified
django__django-11964	run_free	verified
django__django-11999	run_free	verified
django__django-12039	run_free	verified
django__django-12050	run_free	verified
django__django-12125	run_free	verified
django__django-12143	run_free	verified
django__django-12155	run_free	verified
django__django-12193	run_free	verified
django__django-12209	run_free	verified
django__django-12262	run_free	verified
django__django-12273	run_free	verified
django__django-12276	run_free	verified
django__django-12304	run_free	verified
django__django-12308	run_free	verified
django__django-12325	run_free	verified
django__django-12406	run_free	verified
django__django-12419	run_free	verified
django__django-12663	run_free	verified
django__django-12708	run_free	verified
django__django-12713	run_free	verified
django__django-12741	run_free	verified
django__django-12754	run_free	verified
django__django-12774	run_free	verified
django__django-12858	run_free	verified
django__django-12965	run_free	verified
django__django-13012	run_free	verified
django__django-13023	run_free	verified
django__django-13028	run_free	verified
django__django-13033	run_free	verified
django__django-13089	run_free	verified
django__django-13109	run_free	verified
django__django-13112	run_free	verified
django__django-13121	run_free	verified
astropy__astropy-12907	run_full	verified
astropy__astropy-13033	run_full	verified
astropy__astropy-13236	run_full	verified
astropy__astropy-13398	run_full	verified
astropy__astropy-13453	run_full	verified
astropy__astropy-13579	run_full	verified
astropy__astropy-13977	run_full	verified
astropy__astropy-14096	run_full	verified
astropy__astropy-14182	run_full	verified
astropy__astropy-14309	run_full	verified
astropy__astropy-14365	run_full	verified
astropy__astropy-14369	run_full	verified
astropy__astropy-14508	run_full	verified
astropy__astropy-14539	run_full	verified
astropy__astropy-14598	run_full	verified
astropy__astropy-14995	run_full	verified
astropy__astropy-7166	run_full	verified
astropy__astropy-7336	run_full	verified
astropy__astropy-7606	run_full	verified
astropy__astropy-7671	run_full	verified
astropy__astropy-8707	run_full	verified
astropy__astropy-8872	run_full	verified
django__django-10097	run_full	verified
django__django-10554	run_full	verified
django__django-10880	run_full	verified
django__django-10914	run_full	verified
django__django-10973	run_full	verified
django__django-10999	run_full	verified
django__django-11066	run_full	verified
django__django-11087	run_full	verified
django__django-11095	run_full	verified
django__django-11099	run_full	verified
django__django-11119	run_full	verified
django__django-11133	run_full	verified
django__django-11138	run_full	verified
django__django-11141	run_full	verified
django__django-11149	run_full	verified
django__django-11163	run_full	verified
django__django-11179	run_full	verified
django__django-11206	run_full	verified
django__django-11211	run_full	verified
django__django-11239	run_full	verified
django__django-11265	run_full	verified
django__django-11276	run_full	verified
django__django-11292	run_full	verified
django__django-11299	run_full	verified
django__django-11333	run_full	verified
django__django-11400	run_full	verified
django__django-11433	run_full	verified
django__django-11451	run_full	verified
django__django-11477	run_full	verified
django__django-11490	run_full	verified
django__django-11532	run_full	verified
django__django-11551	run_full	verified
django__django-11555	run_full	verified
django__django-11603	run_full	verified
django__django-11728	run_full	verified
django__django-11734	run_full	verified
django__django-11740	run_full	verified
django__django-11749	run_full	verified
django__django-11790	run_full	verified
django__django-11815	run_full	verified
django__django-11820	run_full	verified
django__django-11848	run_full	verified
django__django-11880	run_full	verified
django__django-11885	run_full	verified
django__django-11951	run_full	verified
django__django-11964	run_full	verified
django__django-11999	run_full	verified
django__django-12039	run_full	verified
django__django-12050	run_full	verified
django__django-12125	run_full	verified
django__django-12143	run_full	verified
django__django-12155	run_full	verified
django__django-12193	run_full	verified
django__django-12209	run_full	verified
django__django-12262	run_full	verified
django__django-12273	run_full	verified
django__django-12276	run_full	verified
django__django-12304	run_full	verified
django__django-12308	run_full	verified
django__django-12325	run_full	verified
django__django-12406	run_full	verified
django__django-12419	run_full	verified
django__django-12663	run_full	verified
django__django-12708	run_full	verified
django__django-12713	run_full	verified
django__django-12741	run_full	verified
django__django-12754	run_full	verified
django__django-12774	run_full	verified
django__django-12858	run_full	verified
django__django-12965	run_full	verified
django__django-13012	run_full	verified
django__django-13023	run_full	verified
django__django-13028	run_full	verified
django__django-13033	run_full	verified
django__django-13089	run_full	verified
django__django-13109	run_full	verified
django__django-13112	run_full	verified
django__django-13121	run_full	verified
